DATE,I01,I02,I03,I04,I05,I06,I07,I08,I09,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31,I32,I33,I34,I35,I36,I37,I38,I39,I40,I41,I42,I43,I44,I45,I46,I47,I48,I49,I50,I51,I52,I53,I54,I55,I56,I57,I58,I59,I60,I61,I62,I63,I64,I65,I66,I67,I68,I69,I70,I71,I72,I73,I74,I75,I76,I77,I78,I79,I80,I81,I82,I83,I84,I85,I86,I87,I88,I89,I90,I91,I92,I93,I94,I95,I96
10/3/2015,137.765,135.876,129.78,122.265,120.87,118.252,113.738,111.113,105.219,103.507,101.815,100.632,98.091,98.002,96.069,96.619,93.847,93.114,92.168,90.785,93.997,91.101,94.447,92.96,94.873,95.997,97.014,98.514,104.238,102.705,108.476,112.978,123.068,129.796,126.325,131.172,136.466,138.187,138.344,139.208,149.623,150.083,151.415,159.261,160.185,163.411,169.672,173.469,177.014,180.146,180.334,178.913,183.349,189.43,195.232,189.796,209.151,215.723,223.951,222.038,227.782,236.295,230.488,226.514,219.088,225.29,225.011,223.887,215.037,213.069,211.271,204.147,203.267,196.683,194.157,197.861,195.853,200.959,197.429,198.585,199.044,198.08,192.175,187.111,187.041,182.027,182.857,180.324,174.966,167.805,167.043,165.45,162,156.508,151.808,149.284
10/4/2015,145.975,138.53,136.445,131.039,125.04,120.325,121.365,116.984,111.703,114.33,113.497,110.213,110.33,104.711,103.806,101.895,101.512,101.717,99.376,101.621,99.368,99.005,100.209,97.221,98.59,98.921,102.015,103.98,103.75,106.738,110.266,113.344,111.2,113.751,115.626,116.936,120.988,127.34,128.955,131.121,136.085,132.279,134.517,137.201,134.125,137.285,140.029,142.759,140.239,140.301,141.251,141.79,140.452,141.502,144.381,143.798,142.195,139.221,140.127,138.659,136.697,135.795,138.796,142.921,146.691,140.867,147.863,149.63,150.348,148.219,151.825,158.361,164.337,167.682,169.822,167.372,171.022,169.751,173.744,173.804,173.621,174.308,171.173,170.297,166.894,165.359,161.008,159.425,153.945,148.624,141.765,137.371,130.809,129.758,124.182,115.386
10/5/2015,108.748,104.343,98.908,96.464,95.058,94.501,90.267,89.011,86.975,83.908,85.764,84.104,86.076,83.346,82.193,81.108,81.417,81.595,83.42,84.045,85.946,87.265,87.677,91.511,95.24,101.703,108.399,113.166,118.518,117.606,117.653,114.864,118.879,120.429,120.201,122.3,120.851,119.094,120.94,122.164,126.464,123.923,127.392,124.268,127.598,131.543,132.14,129.085,132.104,133.607,137.388,140.825,141.93,148.022,145.106,142.422,144.352,143.396,149.53,146.848,147.467,146.242,146.264,151.248,148.623,145.916,141.843,142.965,143.546,145.056,144.572,152.612,159.851,163.392,168.323,174.412,179.643,183.495,183.419,186.168,181.968,178.52,179.183,177.358,176.711,173.625,170.143,163.466,159.854,153.925,148.738,144.377,136.228,133.37,125.582,120.833
10/6/2015,117.355,112.547,107.788,106.264,103.7,98.868,95.993,93.063,90.98,91.574,91.134,91.73,86.964,88.397,86.654,85.914,84.1,84.286,85.844,85.927,89.501,91.588,93.758,94.795,101.341,104.711,112.224,120.042,118.924,118.655,117.406,114.364,109.31,110.092,111.936,111.402,114.665,116.195,113.314,117.426,119.676,120.268,120.749,119.815,122.437,123.897,126.491,128.604,131.379,129.11,130.56,131.086,131.548,132.749,136.889,136.573,137.37,140.521,145.759,145.211,145.858,148.117,147.638,147.498,155.56,156.544,160.034,156.627,155.044,164.796,162.633,158.533,162.649,163.617,172.298,175.913,174.473,178.593,177.638,180.756,178.886,180.121,178.929,177.938,171.852,171.615,167.542,160.583,153.702,153.765,147.076,139.402,134.178,130.363,121.717,121.005
10/7/2015,118.181,114.924,110.063,107.922,101.505,96.077,95.047,93.204,91.958,90.77,88.866,87.272,85.271,86.47,84.742,85.377,84.632,86.117,85.485,85.204,84.878,87.628,90.257,92.378,100.052,104.108,112.4,116.521,117.707,120.094,117.304,115.524,113.294,117.032,116.225,116.74,119.153,120.388,119.037,121.165,127.849,125.86,129.231,131.689,135.809,137.625,143.645,139.046,142.413,153.867,158.503,153.318,162.533,166.157,168.741,174.809,173.983,177.166,178.687,181.527,187.194,191.35,193.861,197.3,200.766,208.109,206.508,206.6,196.81,194.743,203.566,207.22,207.418,215.162,212.58,211.648,218.318,218.028,211.668,208.8,209.359,209.193,208.244,210.863,210.562,194.836,192.553,184.71,183.025,175.877,170.516,166.266,158.573,152.241,145.873,138.079
10/8/2015,134.76,128.069,124.978,120.824,116.919,111.06,111.275,107.579,103.521,102.115,101.997,100.668,96.953,97.673,94.884,95.792,93.546,93.78,94.199,93.064,98.09,97.768,100.198,104.895,114.325,114.43,121.096,126.119,131.452,131.625,130.09,123.797,116.183,117.861,118.696,120.904,123.933,129.067,129.421,131.087,136.919,138.642,139.448,141.537,145.537,149.462,156.149,163.218,170.405,175.632,176.171,181.254,192.554,199.662,200.467,201.658,213.833,212.789,222.703,235.371,232.754,236.213,244.279,252.617,264.31,273.155,276.116,274.656,267.921,265.62,262.06,256.071,252.611,262.684,264.838,265.167,264.291,260.339,261.175,255.151,261.115,258.501,245.204,243.186,235.309,230.016,226.157,221.57,211.558,202.245,199.15,189.753,180.452,179.085,173.807,161.902
10/9/2015,157.226,152.605,143.689,136.059,135.288,132.402,130.298,129.527,127.626,121.701,119.261,115.339,113.235,113.061,112.825,109.98,109.727,109.136,108.041,105.299,104.4,104.807,107.203,111.041,117.619,122.753,128.408,130.732,136.238,136.847,130.426,129.679,136.433,136.032,142.736,145.624,149.41,150.367,156.082,160.625,165.665,179.229,185.608,191.817,208.573,215.431,220.791,241.428,246.17,255.491,267.998,268.719,270.366,280.371,293.891,300.504,310.239,312.84,322.977,322.802,332.694,334.422,356.087,357.058,349.425,348.388,354.834,355.942,348.585,346.012,338.174,338.044,332.004,336.571,339.106,342.839,328.31,327.169,316.237,313.605,305.578,303.837,296.247,289.829,279.956,280.067,276.759,267.296,257.27,252.043,243.87,244.904,243.035,225.134,221.005,205.084
10/10/2015,201.416,191.201,184.256,185.265,178.101,169.608,162.964,162.246,151.27,147.082,146.038,143.45,138.857,137.871,130.808,128.702,126.862,125.443,122.423,120.681,118.207,120.272,123.005,115.912,117.468,116.182,118.4,121.623,124.54,130.347,134.538,140.47,141.827,148.154,151.014,159.141,172.09,178.568,184.586,194.599,200.791,218.029,221.628,231.077,241.033,245.872,256.314,277.313,281.148,293.844,312.277,324.629,328.075,326.038,335.839,342.524,346.121,357.091,363.913,365.67,373.042,385.686,378.367,378.984,372.336,374.585,369.028,373.302,357.009,347.871,347.393,340.571,325.998,324.12,322.87,323.614,327.485,309.151,309.297,297.329,307.873,297.829,292.476,280.185,282.279,276.017,265.985,259.954,243.473,242.147,254.869,241.389,234.93,225.88,223.761,213.404
10/11/2015,201.474,189.437,182.301,177.994,173.793,165.089,156.039,148.552,145.846,139.216,137.926,136.179,131.512,128.573,129.038,127.359,125.538,122.959,121.256,121.296,118.617,119.084,118.847,116.801,116.414,114.753,117.766,117.088,120.314,125.731,133.196,136.843,135.781,144.732,151.218,154.493,164.213,161.962,172.882,187.352,191.017,193.885,206.86,217.097,226.229,236.041,244.164,249.738,269.879,276.845,287.492,299.902,306.127,309.023,321.248,326.598,334.036,334.453,348.008,350.065,359.42,371.115,375.499,369.217,377.358,386.701,377.507,368.308,365.383,351.717,345.011,335.595,347.52,337.82,334.317,328.458,322.033,327.325,326.787,327.484,325.583,325.522,313.103,312.352,301.229,303.386,304.346,291.224,275.52,259.052,252.881,247.516,234.423,220.635,207.952,200.542
10/12/2015,188.229,181.311,178.166,170.108,162.526,162.384,156.144,149.379,144.819,141.066,140.563,134.984,132.792,132.424,128.549,129.562,125.407,124.088,122.245,122.964,118.726,119.615,122.194,119.263,123.24,130.328,132.834,142.173,145.312,147.934,146.171,140.62,148.076,148.53,151.394,155.734,157.859,166.032,165.184,170.11,174.675,188.614,192.623,193.062,201.322,214.284,222.634,231.564,235.678,242.189,254.204,247.935,257.737,268.945,280.201,288.797,286.491,284.037,291.577,306.239,310.861,317.067,313.138,312.845,300.987,302.203,304.161,300.886,302.109,301.277,310.118,309.848,317.324,323.849,330.966,334.518,329.299,330.257,328.489,324.228,322.529,327.195,320.017,313.154,314.105,298.371,296.018,287.76,274.237,267.884,258.989,252.448,247.152,235.788,223.854,219.13
10/13/2015,224.37,214.151,203.682,198.445,195.007,182.282,184.845,177.337,173.648,172.323,165.929,166.506,158.414,162.189,158.207,159.011,155.105,152.196,150.949,145.827,149.5,151.476,152.225,154.802,158.456,163.395,168.307,173.762,173.442,174.054,176.23,175.335,157.454,165.395,166.026,173.806,175.906,182.963,191.621,190.931,193.515,199.684,203.526,207.264,214.773,221.503,225.011,238.806,246.83,249.637,262.172,268.019,274.447,279.992,278.39,286.111,297.98,307.499,312.365,311.771,316.323,325.643,329.062,328.264,343.684,351.017,347.313,347.245,341.859,332.035,323.316,316.491,316.29,318.985,327.126,316.992,313.413,306.603,307.654,298.144,303.73,304.77,292.547,290.076,277.538,276.839,268.103,263.433,255.326,248.956,241.999,233.632,228.937,222.813,206.308,195.667
10/14/2015,187.978,182.12,177.401,169.855,168.357,156.849,150.371,145.064,141.238,137.024,133.718,130.139,135.989,133.178,130.773,126.884,124.624,126.137,123.724,118.482,124.165,123.033,125.376,123.504,128.55,138.722,143.516,145.98,148.103,145.955,146.158,144.549,145.537,151.772,147.675,149.765,148.147,157.829,159.527,153.872,163.82,165.532,172.677,173.25,178.344,184.791,192.744,193.665,207.068,216.694,230.63,233.917,247.648,251.356,269.709,278.025,266.859,269.44,271.07,273.629,277.457,284.888,285.218,282.581,288.295,283.278,282.409,287.919,280.259,287.316,283.082,274.257,282.683,279.25,284.506,284.074,285.925,288.577,285.42,284.807,278.46,292.178,290.789,279.269,272.041,257.85,255.329,247.445,232.684,224.989,222.019,215.974,208.608,207.978,202.064,190.855
10/15/2015,185.044,169.511,162.137,155.415,151.363,148.177,144.743,139.551,138.808,136.452,135.196,133.944,134.36,134.438,130.088,128.726,123.137,121.847,124.064,124.082,126.893,126.299,123.749,125.708,140.04,139.951,145.005,154.268,158.185,153.797,154.539,147.772,141.122,147.638,146.046,146.258,145.787,146.235,149.373,153.319,154.762,156.963,158.528,166.146,176.047,188.243,188.479,188.491,194.61,205.75,204.126,211.357,214.525,224.758,235.68,233.715,235.582,235.403,246.904,242.143,244.259,241.937,240.687,246.025,232.689,229.946,233.593,229.766,219.886,221.106,224.419,218.496,221.451,219.549,225.497,221.6,223.241,229.362,226.302,216.972,220.284,221.577,228.847,221.393,219.731,219.663,217.592,209.893,206.696,201.135,192.163,182.41,178.278,169.516,159.624,151.603
10/16/2015,152.107,144.49,137.64,136.746,134.916,131.682,126.074,123.313,117.456,114.972,115.713,113.236,116.32,111.559,109.73,107.061,106.66,106.681,107.184,108.375,109.452,112.192,111.368,115.454,124.443,126.315,134.342,139.17,142.046,145.128,138.084,138.43,129.489,134.791,133.655,134.194,132.877,135.179,135.638,141.593,144.092,144.286,151.118,150.908,146.538,152.185,157.385,158.204,161.789,168.331,175.323,178.298,176.798,180.044,179.966,181.729,190.482,189.964,199.371,197.178,194.165,197.377,190.006,197.365,203.066,198.396,190.99,190.336,189.295,189.591,190.847,197.757,198.027,206.195,203.374,208.623,207.698,210.115,215.938,211.027,211.719,210.006,210.756,200.498,197.901,196.628,199.442,196.423,194.452,192.875,181.521,181.221,180.262,169.577,166.59,155.56
10/17/2015,145.841,140.263,135.42,131.077,125.259,121.514,116.376,115.066,109.852,108.432,106.631,106.514,105.242,105.037,101.256,100.44,99.798,100.407,97.331,99.691,98.296,101.69,99.739,101.408,101.48,102.014,103.93,106.437,109.472,112.251,114.609,120.863,122.811,126.111,131.028,127.516,135.571,137.979,138.68,141.352,147.355,153.896,160.872,162.266,163.361,169.854,171.244,180.189,184.572,187.086,195.99,200.019,195.918,201.31,211.663,215.295,220.228,225.041,220.497,225.454,228.212,228.365,223.482,234.305,231.993,232.079,234.116,234.015,221.599,214.653,214.71,213.699,204.795,205.733,208.741,211.622,213.331,211.014,210.157,210.212,208.128,208.272,204.509,198.207,195.86,191.261,189.995,188.759,186.684,182.916,177.983,175.969,163.359,159.07,149.416,147.242
10/18/2015,134.256,132.814,127.068,123.133,124.887,122.736,118.35,114.745,114.412,109.424,108.661,106.576,107.102,106.726,102.213,103.268,101.184,101.963,102.199,96.786,102.556,102.24,98.701,98.335,98.415,99.355,102.073,103.602,103.821,109.114,112.021,111.711,114.851,117.227,122.169,124.451,127.765,132.931,131.801,133.964,139.642,141.121,143.289,147.884,155.498,154.42,157.692,158.986,161.211,164.163,169.39,167.863,170.611,184.388,182.343,187.008,187.123,189.138,189.413,187.227,189.221,187.059,189.016,186.965,188.754,185.115,183.97,185.436,184.046,187.475,185.138,183.047,185.661,189.002,196.714,190.954,192.013,196.067,190.116,193.492,188.003,191.482,194.041,190.218,185.366,182.74,179.776,169.969,161.734,157.884,153.741,152.638,151.961,147.757,136.75,133.425
10/19/2015,133.006,128.019,118.855,114.397,112.452,108.055,104.084,99.596,101.274,98.905,98.237,96.354,94.253,93.628,93.912,91.792,90.872,90.064,89.173,90.833,91.363,93.208,95.031,100.972,106.712,112.251,119.765,124.299,125.651,127.057,122.689,123.181,120.883,118.354,114.727,114.495,118.456,115.534,116.063,118.293,119.367,120.521,124.929,127.207,130.128,132.688,136.279,136.601,140.89,147.033,142.205,145.308,146.589,148.342,151.552,146.929,145.152,144.696,139.988,144.348,143.523,148.334,148.11,149.967,158.748,155.349,155.561,158.411,155.819,156.475,153.891,159.274,163.963,168.964,171.56,178.331,177.543,181.413,183.031,180.129,184.234,185.58,182.106,180.234,173.218,170.073,169.114,164.696,159.76,156.091,149.246,144.737,137.314,131.36,125.648,119.487
10/20/2015,0,0,0,106.716,101.747,100.488,97.069,96.127,92.178,88.967,89.176,88.285,88.986,90.027,90.377,84.764,83.013,83.507,83.961,84.158,86.394,88.93,90.362,97.687,99.726,102.305,112.492,117.828,121.931,122.144,121.683,118.702,117.101,118.001,120.616,120.074,121.716,120.756,121.17,124.879,123.136,127.13,124.478,125.496,129.969,129.992,137.19,140.535,138.92,141.2,145.504,144.084,142.712,145.108,141.403,153.468,154.563,153.26,152.447,152.647,158.512,165.43,167.563,166.458,167.945,160.945,163.556,167.581,171.049,168.65,167.841,173.844,178.266,180.527,184.55,187.917,192.601,193.549,197.589,190.844,191.66,187.871,189.023,187.542,180.161,180.745,177.03,171.798,166.923,159.766,153.175,148.344,146.7,139.19,130.434,125.44
10/21/2015,0,0,0,106.257,102.128,100.245,99.006,95.514,93.636,92.271,91.665,90.636,90.719,89.895,87.611,86.384,85.561,86.715,89.47,86.834,89.179,90.377,92.555,94.707,104.885,108.903,115.931,118.549,121.602,122.88,119.473,119.659,119.714,117.993,121.102,120.348,125.121,123.963,125.458,124.436,133.056,138.266,138.972,141.387,142.973,144.156,151.032,150.973,151.495,149.326,152.171,158.671,156.473,159.703,162.831,161.814,169.904,168.994,169.864,173.536,179.165,182.156,179.97,179.497,190.597,190.053,192.592,188.61,191.938,189.872,185.31,190.827,189.803,193.592,198.395,206.143,207.158,206.605,200.717,197.655,199.702,199.722,195.543,183.578,186.796,185.392,182.587,173.249,165.496,160.273,155.953,151.328,148.307,140.621,135.36,129.771
